"_id","age","food_item","meal_category","region","__v"
"671c18b2bf2241294354f1ed",25,"Tikki","Dessert","Gujarat",0
"671c18b2bf2241294354f1ee",63,"Kachori","Chinese","Tamil Nadu",0
"671c18b2bf2241294354f1ef",19,"Stuffed Bell Peppers","Street Food","Punjab",0
"671c18b2bf2241294354f1f0",15,"Aloo Gobi","Dessert","Punjab",0
"671c18b2bf2241294354f1f1",55,"Mutton Rogan Josh","Spicy","Karnataka",0
"671c18b2bf2241294354f1f2",58,"Fish Curry","Cheesy","Kerala",0
"671c18b2bf2241294354f1f3",63,"Bombil Fry","Snacks","Karnataka",0
"671c18b2bf2241294354f1f4",58,"Murukku","Vegan","Tamil Nadu",0
"671c18b2bf2241294354f1f5",63,"Ghar Ka Khana","Spicy","Maharashtra",0
"671c18b2bf2241294354f1f6",55,"Chili Chicken","Healthy","Rajasthan",0
"671c18b2bf2241294354f1f7",64,"Chaat","Seafood","Delhi",0
"671c18b2bf2241294354f1f8",44,"Rasgulla","Snacks","Maharashtra",0
"671c18b2bf2241294354f1f9",58,"Tandoori Chicken","Street Food","Punjab",0
"671c18b2bf2241294354f1fa",28,"Peda","Seafood","Punjab",0
"671c18b2bf2241294354f1fb",66,"Cheese Stuffed Mushroom","Vegan","Maharashtra",0
"671c18b2bf2241294354f1fc",30,"Spring Rolls","Snacks","Uttar Pradesh",0
"671c18b2bf2241294354f1fd",52,"Pani Puri","Cheesy","Gujarat",0
"671c18b2bf2241294354f1fe",66,"Hakka Noodles","Snacks","West Bengal",0
"671c18b2bf2241294354f1ff",10,"Vada Pav","Dessert","Delhi",0
"671c18b2bf2241294354f200",33,"Samosa","Snacks","Delhi",0
"671c18b2bf2241294354f201",12,"Cheesy Pasta","Chinese","Punjab",0
"671c18b2bf2241294354f202",33,"Vegetable Biryani","Indian Curry","Tamil Nadu",0
"671c18b2bf2241294354f203",30,"Barfi","Spicy","Delhi",0
"671c18b2bf2241294354f204",14,"Sev","Healthy","Rajasthan",0
"671c18b2bf2241294354f205",23,"Dahi Puri","Cheesy","Delhi",0
"671c18b2bf2241294354f206",55,"Ladoo","Street Food","Karnataka",0
"671c18b2bf2241294354f207",55,"Methi Paratha","Vegan","Tamil Nadu",0
"671c18b2bf2241294354f208",25,"Quinoa Pulao","Indian Curry","Delhi",0
"671c18b2bf2241294354f209",33,"Fish Tikka","Seafood","Rajasthan",0
"671c18b2bf2241294354f20a",15,"Tandoori Cauliflower","Street Food","Delhi",0
"671c18b2bf2241294354f20b",31,"Cheesy Pasta","Seafood","West Bengal",0
"671c18b2bf2241294354f20c",32,"Crab Masala","Snacks","Kerala",0
"671c18b2bf2241294354f20d",38,"Dhokla","Seafood","Delhi",0
"671c18b2bf2241294354f20e",47,"Kachori","Spicy","Maharashtra",0
"671c18b2bf2241294354f20f",20,"Sev Puri","Seafood","Uttar Pradesh",0
"671c18b2bf2241294354f210",66,"Sprouted Moong Salad","Healthy","Tamil Nadu",0
"671c18b2bf2241294354f211",48,"Salad","Dessert","Punjab",0
"671c18b2bf2241294354f212",48,"Pani Puri","Cheesy","Karnataka",0
"671c18b2bf2241294354f213",38,"Kung Pao Chicken","Snacks","Tamil Nadu",0
"671c18b2bf2241294354f214",19,"Quinoa Pulao","Spicy","Delhi",0
"671c18b2bf2241294354f215",40,"Chana Masala","Dessert","Karnataka",0
"671c18b2bf2241294354f216",16,"Tikki","Dessert","Punjab",0
"671c18b2bf2241294354f217",16,"Fish Curry","Chinese","Uttar Pradesh",0
"671c18b2bf2241294354f218",41,"Stuffed Capsicum","Dessert","Delhi",0
"671c18b2bf2241294354f219",30,"Vegetable Soup","Seafood","Delhi",0
"671c18b2bf2241294354f21a",48,"Pani Puri","Vegan","Kerala",0
"671c18b2bf2241294354f21b",29,"Butter Chicken","Healthy","Tamil Nadu",0
"671c18b2bf2241294354f21c",55,"Kachori","Indian Curry","Punjab",0
"671c18b2bf2241294354f21d",17,"Quinoa Pulao","Chinese","Tamil Nadu",0
"671c18b2bf2241294354f21e",18,"Crab Masala","Chinese","Karnataka",0
"671c18b2bf2241294354f21f",40,"Gajar Halwa","Dessert","Uttar Pradesh",0
"671c18b2bf2241294354f220",18,"Tandoori Chicken","Cheesy","Uttar Pradesh",0
"671c18b2bf2241294354f221",60,"Chicken Curry","Indian Curry","Karnataka",0
"671c18b2bf2241294354f222",53,"Spring Rolls","Chinese","Kerala",0
"671c18b2bf2241294354f223",19,"Chili Chicken","Chinese","Rajasthan",0
"671c18b2bf2241294354f224",43,"Cheese Naan","Chinese","Punjab",0
"671c18b2bf2241294354f225",27,"Gulab Jamun","Healthy","Rajasthan",0
"671c18b2bf2241294354f226",70,"Kachori","Healthy","Karnataka",0
"671c18b2bf2241294354f227",68,"Zucchini Noodles","Street Food","Rajasthan",0
"671c18b2bf2241294354f228",58,"Peda","Snacks","Kerala",0
"671c18b2bf2241294354f229",30,"Bombil Fry","Snacks","Tamil Nadu",0
"671c18b2bf2241294354f22a",16,"Momos","Cheesy","Delhi",0
"671c18b2bf2241294354f22b",47,"Kachori","Seafood","Karnataka",0
"671c18b2bf2241294354f22c",28,"Aloo Gobi","Snacks","Maharashtra",0
"671c18b2bf2241294354f22d",20,"Cheesy Garlic Bread","Dessert","Maharashtra",0
"671c18b2bf2241294354f22e",70,"Pork Ribs","Snacks","Punjab",0
"671c18b2bf2241294354f22f",34,"Butter Chicken","Vegan","Uttar Pradesh",0
"671c18b2bf2241294354f230",40,"Sev Puri","Healthy","Uttar Pradesh",0
"671c18b2bf2241294354f231",42,"Barfi","Dessert","Kerala",0
"671c18b2bf2241294354f232",55,"Manchurian","Street Food","Maharashtra",0
"671c18b2bf2241294354f233",40,"Chaat","Cheesy","Delhi",0
"671c18b2bf2241294354f234",54,"Samosa","Cheesy","Uttar Pradesh",0
"671c18b2bf2241294354f235",62,"Samosa","Indian Curry","Tamil Nadu",0
"671c18b2bf2241294354f236",54,"Dahi Puri","Healthy","Kerala",0
"671c18b2bf2241294354f237",15,"Cheese Dosa","Seafood","West Bengal",0
"671c18b2bf2241294354f238",41,"Tandoori Fish","Chinese","Rajasthan",0
"671c18b2bf2241294354f239",51,"Vegetable Chow Mein","Street Food","Maharashtra",0
"671c18b2bf2241294354f23a",11,"Chili Chicken","Vegan","Delhi",0
"671c18b2bf2241294354f23b",25,"Bhel Puri","Chinese","Karnataka",0
"671c18b2bf2241294354f23c",52,"Salad","Dessert","Maharashtra",0
"671c18b2bf2241294354f23d",69,"Vegetable Soup","Snacks","Gujarat",0
"671c18b2bf2241294354f23e",12,"Cheese Dosa","Seafood","Rajasthan",0
"671c18b2bf2241294354f23f",39,"Cheesy Pasta","Seafood","West Bengal",0
"671c18b2bf2241294354f240",36,"Stuffed Bell Peppers","Seafood","Kerala",0
"671c18b2bf2241294354f241",38,"Salad","Chinese","Uttar Pradesh",0
"671c18b2bf2241294354f242",30,"Sev","Vegan","Punjab",0
"671c18b2bf2241294354f243",70,"Murukku","Healthy","Uttar Pradesh",0
"671c18b2bf2241294354f244",15,"Stuffed Bell Peppers","Spicy","Uttar Pradesh",0
"671c18b2bf2241294354f245",64,"Sev","Dessert","Punjab",0
"671c18b2bf2241294354f246",42,"Chicken Vindaloo","Cheesy","Kerala",0
"671c18b2bf2241294354f247",60,"Chicken Curry","Vegan","Gujarat",0
"671c18b2bf2241294354f248",14,"Gajar Halwa","Seafood","Punjab",0
"671c18b2bf2241294354f249",12,"Mutton Rogan Josh","Vegan","Uttar Pradesh",0
"671c18b2bf2241294354f24a",63,"Zucchini Noodles","Vegan","Rajasthan",0
"671c18b2bf2241294354f24b",65,"Peda","Seafood","Gujarat",0
"671c18b2bf2241294354f24c",10,"Peda","Cheesy","Uttar Pradesh",0
"671c18b2bf2241294354f24d",46,"Oats Upma","Snacks","Kerala",0
"671c18b2bf2241294354f24e",60,"Methi Paratha","Cheesy","Uttar Pradesh",0
"671c18b2bf2241294354f24f",39,"Sweet and Sour Chicken","Snacks","Rajasthan",0
"671c18b2bf2241294354f250",56,"Pork Ribs","Seafood","Punjab",0
"671c18b2bf2241294354f251",61,"Rajma","Cheesy","Karnataka",0
"671c18b2bf2241294354f252",52,"Sev Puri","Spicy","Uttar Pradesh",0
"671c18b2bf2241294354f253",52,"Kheer","Indian Curry","Maharashtra",0
"671c18b2bf2241294354f254",35,"Vegetable Biryani","Dessert","Maharashtra",0
"671c18b2bf2241294354f255",28,"Cheese Dosa","Snacks","Maharashtra",0
"671c18b2bf2241294354f256",28,"Bhindi Masala","Vegan","Maharashtra",0
"671c18b2bf2241294354f257",66,"Vegetable Chow Mein","Snacks","Punjab",0
"671c18b2bf2241294354f258",32,"Methi Paratha","Seafood","Karnataka",0
"671c18b2bf2241294354f259",61,"Fried Rice","Seafood","Gujarat",0
"671c18b2bf2241294354f25a",56,"Ghar Ka Khana","Seafood","Punjab",0
"671c18b2bf2241294354f25b",52,"Aloo Tikki","Cheesy","West Bengal",0
"671c18b2bf2241294354f25c",30,"Gulab Jamun","Chinese","Delhi",0
"671c18b2bf2241294354f25d",53,"Spicy Szechuan Noodles","Seafood","Delhi",0
"671c18b2bf2241294354f25e",57,"Kachori","Spicy","Uttar Pradesh",0
"671c18b2bf2241294354f25f",14,"Murukku","Street Food","Kerala",0
"671c18b2bf2241294354f260",35,"Fish Curry","Indian Curry","Tamil Nadu",0
"671c18b2bf2241294354f261",36,"Dal Tadka","Dessert","Delhi",0
"671c18b2bf2241294354f262",16,"Vegetable Biryani","Street Food","Punjab",0
"671c18b2bf2241294354f263",25,"Sweet and Sour Chicken","Street Food","Tamil Nadu",0
"671c18b2bf2241294354f264",68,"Aloo Tikki Chaat","Spicy","Rajasthan",0
"671c18b2bf2241294354f265",64,"Samosa","Healthy","Uttar Pradesh",0
"671c18b2bf2241294354f266",41,"Jalebi","Spicy","Punjab",0
"671c18b2bf2241294354f267",12,"Gulab Jamun","Seafood","Uttar Pradesh",0
"671c18b2bf2241294354f268",41,"Stuffed Bell Peppers","Chinese","Maharashtra",0
"671c18b2bf2241294354f269",43,"Stuffed Bell Peppers","Cheesy","Karnataka",0
"671c18b2bf2241294354f26a",25,"Vegetable Chow Mein","Indian Curry","Kerala",0
"671c18b2bf2241294354f26b",19,"Sweet and Sour Chicken","Spicy","Kerala",0
"671c18b2bf2241294354f26c",19,"Prawn Biryani","Vegan","Punjab",0
"671c18b2bf2241294354f26d",29,"Dhokla","Indian Curry","Kerala",0
"671c18b2bf2241294354f26e",43,"Murukku","Spicy","Uttar Pradesh",0
"671c18b2bf2241294354f26f",40,"Fish Curry","Vegan","Uttar Pradesh",0
"671c18b2bf2241294354f270",22,"Hakka Noodles","Snacks","Rajasthan",0
"671c18b2bf2241294354f271",42,"Prawn Biryani","Vegan","Punjab",0
"671c18b2bf2241294354f272",13,"Tandoori Cauliflower","Indian Curry","Kerala",0
"671c18b2bf2241294354f273",14,"Mac and Cheese","Spicy","Maharashtra",0
"671c18b2bf2241294354f274",16,"Pork Ribs","Cheesy","Rajasthan",0
"671c18b2bf2241294354f275",10,"Palak Paneer","Dessert","Kerala",0
"671c18b2bf2241294354f276",60,"Tikki","Seafood","Gujarat",0
"671c18b2bf2241294354f277",59,"Momos","Cheesy","West Bengal",0
"671c18b2bf2241294354f278",59,"Tandoori Cauliflower","Spicy","Karnataka",0
"671c18b2bf2241294354f279",45,"Ghar Ka Khana","Street Food","Karnataka",0
"671c18b2bf2241294354f27a",11,"Samosa","Dessert","Tamil Nadu",0
"671c18b2bf2241294354f27b",53,"Vegetable Chow Mein","Indian Curry","West Bengal",0
"671c18b2bf2241294354f27c",56,"Rajma","Vegan","Tamil Nadu",0
"671c18b2bf2241294354f27d",30,"Sev Puri","Chinese","Delhi",0
"671c18b2bf2241294354f27e",63,"Malabar Fish Curry","Snacks","Uttar Pradesh",0
"671c18b2bf2241294354f27f",50,"Kung Pao Chicken","Spicy","Uttar Pradesh",0
"671c18b2bf2241294354f280",35,"Spring Rolls","Street Food","Rajasthan",0
"671c18b2bf2241294354f281",19,"Vegan Pulao","Spicy","Gujarat",0
"671c18b2bf2241294354f282",53,"Spring Rolls","Dessert","West Bengal",0
"671c18b2bf2241294354f283",17,"Pakoras","Healthy","Maharashtra",0
"671c18b2bf2241294354f284",45,"Murukku","Snacks","Maharashtra",0
"671c18b2bf2241294354f285",60,"Gulab Jamun","Vegan","Rajasthan",0
"671c18b2bf2241294354f286",55,"Sweet and Sour Chicken","Dessert","Delhi",0
"671c18b2bf2241294354f287",41,"Hot and Sour Soup","Seafood","Kerala",0
"671c18b2bf2241294354f288",58,"Stuffed Capsicum","Indian Curry","Kerala",0
"671c18b2bf2241294354f289",34,"Paneer Tikka Masala","Healthy","Karnataka",0
"671c18b2bf2241294354f28a",13,"Aloo Tikki Chaat","Healthy","Tamil Nadu",0
"671c18b2bf2241294354f28b",44,"Kachori","Spicy","Rajasthan",0
"671c18b2bf2241294354f28c",59,"Spring Rolls","Vegan","Delhi",0
"671c18b2bf2241294354f28d",51,"Spicy Szechuan Noodles","Seafood","Kerala",0
"671c18b2bf2241294354f28e",46,"Tandoori Chicken","Dessert","Delhi",0
"671c18b2bf2241294354f28f",41,"Oats Upma","Vegan","Kerala",0
"671c18b2bf2241294354f290",22,"Murukku","Snacks","Kerala",0
"671c18b2bf2241294354f291",24,"Chaat","Snacks","West Bengal",0
"671c18b2bf2241294354f292",42,"Tandoori Fish","Dessert","Karnataka",0
"671c18b2bf2241294354f293",64,"Bhindi Masala","Dessert","Uttar Pradesh",0
"671c18b2bf2241294354f294",14,"Pakoras","Healthy","Rajasthan",0
"671c18b2bf2241294354f295",70,"Aloo Tikki","Street Food","Rajasthan",0
"671c18b2bf2241294354f296",10,"Bombil Fry","Dessert","Uttar Pradesh",0
"671c18b2bf2241294354f297",20,"Rajma Chawal","Cheesy","Punjab",0
"671c18b2bf2241294354f298",61,"Vegetable Biryani","Cheesy","Tamil Nadu",0
"671c18b2bf2241294354f299",15,"Fish Curry","Seafood","Maharashtra",0
"671c18b2bf2241294354f29a",58,"Cheesy Garlic Bread","Street Food","Uttar Pradesh",0
"671c18b2bf2241294354f29b",57,"Sev","Cheesy","Kerala",0
"671c18b2bf2241294354f29c",51,"Bombil Fry","Healthy","Delhi",0
"671c18b2bf2241294354f29d",61,"Vegetable Biryani","Cheesy","Punjab",0
"671c18b2bf2241294354f29e",38,"Fish Curry","Healthy","Kerala",0
"671c18b2bf2241294354f29f",18,"Samosa","Vegan","West Bengal",0
"671c18b2bf2241294354f2a0",18,"Tandoori Fish","Spicy","Delhi",0
"671c18b2bf2241294354f2a1",53,"Vegan Pulao","Dessert","Maharashtra",0
"671c18b2bf2241294354f2a2",18,"Kachori","Cheesy","Gujarat",0
"671c18b2bf2241294354f2a3",65,"Kadai Paneer","Cheesy","West Bengal",0
"671c18b2bf2241294354f2a4",28,"Butter Chicken","Indian Curry","West Bengal",0
"671c18b2bf2241294354f2a5",10,"Paneer Butter Masala","Spicy","Tamil Nadu",0
"671c18b2bf2241294354f2a6",27,"Prawn Masala","Street Food","Karnataka",0
"671c18b2bf2241294354f2a7",32,"Spicy Prawn Curry","Vegan","Delhi",0
"671c18b2bf2241294354f2a8",25,"Mac and Cheese","Snacks","West Bengal",0
"671c18b2bf2241294354f2a9",42,"Vada Pav","Snacks","Maharashtra",0
"671c18b2bf2241294354f2aa",48,"Samosa","Snacks","Uttar Pradesh",0
"671c18b2bf2241294354f2ab",35,"Gulab Jamun","Dessert","Maharashtra",0
"671c18b2bf2241294354f2ac",12,"Cheese Samosa","Healthy","Tamil Nadu",0
"671c18b2bf2241294354f2ad",36,"Pani Puri","Dessert","Maharashtra",0
"671c18b2bf2241294354f2ae",11,"Cheese Naan","Seafood","West Bengal",0
"671c18b2bf2241294354f2af",14,"Palak Chaat","Cheesy","Uttar Pradesh",0
"671c18b2bf2241294354f2b0",10,"Momos","Healthy","West Bengal",0
"671c18b2bf2241294354f2b1",54,"Kachori","Snacks","Uttar Pradesh",0
"671c18b2bf2241294354f2b2",35,"Cheesy Pasta","Spicy","Kerala",0
"671c18b2bf2241294354f2b3",70,"Stuffed Capsicum","Healthy","Rajasthan",0
"671c18b2bf2241294354f2b4",41,"Grilled Paneer","Vegan","Tamil Nadu",0
"671c18b2bf2241294354f2b5",27,"Kung Pao Chicken","Street Food","Punjab",0
"671c18b2bf2241294354f2b6",63,"Crab Masala","Street Food","Uttar Pradesh",0
"671c18b2bf2241294354f2b7",38,"Hakka Noodles","Spicy","West Bengal",0
"671c18b2bf2241294354f2b8",21,"Ladoo","Cheesy","Gujarat",0
"671c18b2bf2241294354f2b9",12,"Vegetable Biryani","Spicy","Uttar Pradesh",0
"671c18b2bf2241294354f2ba",24,"Pani Puri","Street Food","Kerala",0
"671c18b2bf2241294354f2bb",49,"Samosa","Chinese","Tamil Nadu",0
"671c18b2bf2241294354f2bc",16,"Kuchcha Aam Ki Barfi","Snacks","Punjab",0
"671c18b2bf2241294354f2bd",15,"Rajma Chawal","Spicy","Tamil Nadu",0
"671c18b2bf2241294354f2be",55,"Chicken Vindaloo","Spicy","Rajasthan",0
"671c18b2bf2241294354f2bf",47,"Ladoo","Cheesy","Tamil Nadu",0
"671c18b2bf2241294354f2c0",13,"Palak Chaat","Seafood","Tamil Nadu",0
"671c18b2bf2241294354f2c1",63,"Cheese Naan","Dessert","Rajasthan",0
"671c18b2bf2241294354f2c2",67,"Kadai Paneer","Snacks","Uttar Pradesh",0
"671c18b2bf2241294354f2c3",20,"Chana Masala","Dessert","Maharashtra",0
"671c18b2bf2241294354f2c4",19,"Mixed Vegetable Stir Fry","Seafood","Uttar Pradesh",0
"671c18b2bf2241294354f2c5",53,"Fish Fry","Snacks","West Bengal",0
"671c18b2bf2241294354f2c6",64,"Vegan Pulao","Seafood","Karnataka",0
"671c18b2bf2241294354f2c7",46,"Murukku","Healthy","Delhi",0
"671c18b2bf2241294354f2c8",35,"Spicy Szechuan Noodles","Seafood","Gujarat",0
"671c18b2bf2241294354f2c9",26,"Bombil Fry","Seafood","West Bengal",0
"671c18b2bf2241294354f2ca",36,"Fish Tikka","Cheesy","Delhi",0
"671c18b2bf2241294354f2cb",62,"Chaat","Cheesy","Tamil Nadu",0
"671c18b2bf2241294354f2cc",10,"Mixed Vegetable Stir Fry","Healthy","Gujarat",0
"671c18b2bf2241294354f2cd",39,"Vegetable Soup","Cheesy","Maharashtra",0
"671c18b2bf2241294354f2ce",44,"Rabri","Indian Curry","Karnataka",0
"671c18b2bf2241294354f2cf",26,"Sweet and Sour Chicken","Indian Curry","Kerala",0
"671c18b2bf2241294354f2d0",61,"Sev","Cheesy","Kerala",0
"671c18b2bf2241294354f2d1",38,"Pani Puri","Chinese","West Bengal",0
"671c18b2bf2241294354f2d2",58,"Tikki","Street Food","Maharashtra",0
"671c18b2bf2241294354f2d3",13,"Tandoori Chicken","Indian Curry","Gujarat",0
"671c18b2bf2241294354f2d4",54,"Rasgulla","Indian Curry","Delhi",0
"671c18b2bf2241294354f2d5",33,"Crab Masala","Seafood","Karnataka",0
"671c18b2bf2241294354f2d6",38,"Aloo Tikki Chaat","Chinese","Gujarat",0
"671c18b2bf2241294354f2d7",56,"Pani Puri","Healthy","West Bengal",0
"671c18b2bf2241294354f2d8",58,"Momos","Street Food","West Bengal",0
"671c18b2bf2241294354f2d9",26,"Stuffed Bell Peppers","Seafood","Delhi",0
"671c18b2bf2241294354f2da",31,"Sev Puri","Spicy","Kerala",0
"671c18b2bf2241294354f2db",22,"Pani Puri","Indian Curry","Punjab",0
"671c18b2bf2241294354f2dc",43,"Paneer Tikka","Cheesy","Uttar Pradesh",0
"671c18b2bf2241294354f2dd",36,"Cheese Dosa","Healthy","Maharashtra",0
"671c18b2bf2241294354f2de",63,"Tikki","Cheesy","Punjab",0
"671c18b2bf2241294354f2df",13,"Gajar Halwa","Vegan","Delhi",0
"671c18b2bf2241294354f2e0",30,"Fried Rice","Spicy","Gujarat",0
"671c18b2bf2241294354f2e1",67,"Paneer Tikka Masala","Vegan","Karnataka",0
"671c18b2bf2241294354f2e2",35,"Malabar Fish Curry","Street Food","Punjab",0
"671c18b2bf2241294354f2e3",20,"Pav Bhaji","Spicy","Uttar Pradesh",0
"671c18b2bf2241294354f2e4",67,"Rasgulla","Chinese","Maharashtra",0
"671c18b2bf2241294354f2e5",55,"Dim Sum","Dessert","Maharashtra",0
"671c18b2bf2241294354f2e6",24,"Butter Chicken","Spicy","Punjab",0
"671c18b2bf2241294354f2e7",60,"Chicken Vindaloo","Snacks","Kerala",0
"671c18b2bf2241294354f2e8",67,"Pani Puri","Seafood","Delhi",0
"671c18b2bf2241294354f2e9",35,"Salad","Indian Curry","Delhi",0
"671c18b2bf2241294354f2ea",53,"Dal Tadka","Chinese","West Bengal",0
"671c18b2bf2241294354f2eb",20,"Fried Rice","Spicy","Gujarat",0
"671c18b2bf2241294354f2ec",55,"Salad","Dessert","Gujarat",0
"671c18b2bf2241294354f2ed",28,"Chicken Curry","Indian Curry","West Bengal",0
"671c18b2bf2241294354f2ee",44,"Chana Masala","Healthy","Rajasthan",0
"671c18b2bf2241294354f2ef",47,"Barfi","Chinese","Maharashtra",0
"671c18b2bf2241294354f2f0",20,"Sweet and Sour Chicken","Snacks","Rajasthan",0
"671c18b2bf2241294354f2f1",46,"Chicken Curry","Cheesy","Punjab",0
"671c18b2bf2241294354f2f2",16,"Cheesy Veggie Wrap","Dessert","Uttar Pradesh",0
"671c18b2bf2241294354f2f3",45,"Tandoori Chicken","Seafood","Karnataka",0
"671c18b2bf2241294354f2f4",66,"Quinoa Pulao","Street Food","Kerala",0
"671c18b2bf2241294354f2f5",33,"Mixed Vegetable Stir Fry","Cheesy","West Bengal",0
"671c18b2bf2241294354f2f6",45,"Pav Bhaji","Chinese","Punjab",0
"671c18b2bf2241294354f2f7",24,"Samosa","Indian Curry","Maharashtra",0
"671c18b2bf2241294354f2f8",20,"Vegetable Soup","Street Food","Tamil Nadu",0
"671c18b2bf2241294354f2f9",20,"Bombil Fry","Seafood","Tamil Nadu",0
"671c18b2bf2241294354f2fa",39,"Chaat","Cheesy","Rajasthan",0
"671c18b2bf2241294354f2fb",11,"Paneer Tikka","Vegan","Gujarat",0
"671c18b2bf2241294354f2fc",41,"Chaat","Seafood","Gujarat",0
"671c18b2bf2241294354f2fd",16,"Kheer","Seafood","Tamil Nadu",0
"671c18b2bf2241294354f2fe",28,"Fried Rice","Indian Curry","Kerala",0
"671c18b2bf2241294354f2ff",32,"Spring Rolls","Healthy","Maharashtra",0
"671c18b2bf2241294354f300",13,"Bhindi Masala","Spicy","Uttar Pradesh",0
"671c18b2bf2241294354f301",57,"Samosa","Indian Curry","Delhi",0
"671c18b2bf2241294354f302",56,"Prawn Masala","Cheesy","Punjab",0
"671c18b2bf2241294354f303",25,"Ladoo","Street Food","Kerala",0
"671c18b2bf2241294354f304",68,"Prawn Biryani","Dessert","Gujarat",0
"671c18b2bf2241294354f305",43,"Murukku","Indian Curry","Punjab",0
"671c18b2bf2241294354f306",50,"Bombil Fry","Snacks","Uttar Pradesh",0
"671c18b2bf2241294354f307",54,"Paneer Tikka Masala","Seafood","Punjab",0
"671c18b2bf2241294354f308",55,"Murukku","Indian Curry","Karnataka",0
"671c18b2bf2241294354f309",48,"Aloo Gobi","Chinese","Uttar Pradesh",0
"671c18b2bf2241294354f30a",17,"Rabri","Snacks","Maharashtra",0
"671c18b2bf2241294354f30b",47,"Butter Chicken","Dessert","Tamil Nadu",0
"671c18b2bf2241294354f30c",47,"Hakka Noodles","Street Food","Delhi",0
"671c18b2bf2241294354f30d",16,"Quinoa Pulao","Healthy","Kerala",0
"671c18b2bf2241294354f30e",60,"Butter Chicken","Vegan","Tamil Nadu",0
"671c18b2bf2241294354f30f",29,"Cheesy Garlic Bread","Spicy","Rajasthan",0
"671c18b2bf2241294354f310",66,"Paneer Tikka Masala","Dessert","Gujarat",0
"671c18b2bf2241294354f311",43,"Dahi Puri","Spicy","Maharashtra",0
"671c18b2bf2241294354f312",60,"Pav Bhaji","Chinese","Kerala",0
"671c18b2bf2241294354f313",35,"Ghar Ka Khana","Seafood","West Bengal",0
"671c18b2bf2241294354f314",46,"Pani Puri","Seafood","West Bengal",0
"671c18b2bf2241294354f315",66,"Gulab Jamun","Spicy","Punjab",0
"671c18b2bf2241294354f316",20,"Vada Pav","Cheesy","Uttar Pradesh",0
"671c18b2bf2241294354f317",50,"Rabri","Vegan","Uttar Pradesh",0
"671c18b2bf2241294354f318",32,"Peda","Dessert","Rajasthan",0
"671c18b2bf2241294354f319",26,"Tandoori Fish","Seafood","Rajasthan",0
"671c18b2bf2241294354f31a",61,"Cheesy Garlic Bread","Healthy","Delhi",0
"671c18b2bf2241294354f31b",55,"Bhindi Masala","Spicy","Maharashtra",0
"671c18b2bf2241294354f31c",56,"Murukku","Dessert","Karnataka",0
"671c18b2bf2241294354f31d",70,"Hot and Sour Soup","Spicy","Delhi",0
"671c18b2bf2241294354f31e",12,"Chili Chicken","Dessert","Tamil Nadu",0
"671c18b2bf2241294354f31f",15,"Jalebi","Vegan","Delhi",0
"671c18b2bf2241294354f320",65,"Cheese Naan","Vegan","Punjab",0
"671c18b2bf2241294354f321",34,"Gulab Jamun","Chinese","Uttar Pradesh",0
"671c18b2bf2241294354f322",36,"Dal Makhani","Seafood","Karnataka",0
"671c18b2bf2241294354f323",31,"Hot and Sour Soup","Healthy","Gujarat",0
"671c18b2bf2241294354f324",36,"Bhindi Masala","Spicy","Maharashtra",0
"671c18b2bf2241294354f325",42,"Prawn Biryani","Chinese","West Bengal",0
"671c18b2bf2241294354f326",65,"Tandoori Cauliflower","Healthy","West Bengal",0
"671c18b2bf2241294354f327",55,"Hakka Noodles","Snacks","Maharashtra",0
"671c18b2bf2241294354f328",45,"Quinoa Pulao","Seafood","Gujarat",0
"671c18b2bf2241294354f329",10,"Fried Rice","Dessert","Delhi",0
"671c18b2bf2241294354f32a",58,"Cheesy Veggie Wrap","Cheesy","West Bengal",0
"671c18b2bf2241294354f32b",37,"Dal Tadka","Vegan","West Bengal",0
"671c18b2bf2241294354f32c",26,"Hot and Sour Soup","Chinese","Punjab",0
"671c18b2bf2241294354f32d",31,"Palak Chaat","Healthy","Punjab",0
"671c18b2bf2241294354f32e",58,"Chicken Vindaloo","Chinese","West Bengal",0
"671c18b2bf2241294354f32f",18,"Peda","Chinese","Kerala",0
"671c18b2bf2241294354f330",42,"Salad","Vegan","Tamil Nadu",0
"671c18b2bf2241294354f331",37,"Fish Tikka","Street Food","Karnataka",0
"671c18b2bf2241294354f332",20,"Chili Chicken","Vegan","Gujarat",0
"671c18b2bf2241294354f333",21,"Chana Masala","Healthy","Gujarat",0
